0	1404
1000	-838
2000	606
3000	-1058
4000	-2604
5000	-2332
6000	-60
7000	834
8000	2726
9000	1822
10000	2122
11000	938
12000	40
13000	840
14000	1410
15000	474
16000	1174
17000	114
18000	770
19000	1582
20000	142
21000	106
22000	924
23000	1944
24000	4468
25000	3286
26000	2508
27000	2652
28000	2386
29000	2370
30000	2838
31000	2592
32000	3430
33000	3044
34000	2004
35000	486
36000	770
37000	-754
38000	-1212
39000	-1690
40000	-2938
41000	-3802
42000	-1978
43000	270
44000	1868
45000	2934
46000	3056
47000	1420
48000	3172
49000	3398
50000	2168
51000	774
52000	920
53000	700
54000	1798
55000	2950
56000	2052
57000	866
58000	752
59000	444
60000	-866
61000	-798
62000	-884
63000	-920
64000	-2134
65000	-1984
66000	-1744
67000	-3288
68000	-2184
69000	-336
70000	-634
71000	496
72000	-764
73000	-1046
74000	-210
75000	-2384
76000	-3542
77000	-2436
78000	-5244
79000	-3960
80000	-2018
81000	-1916
82000	-4092
83000	-2582
84000	-2326
85000	-2172
86000	358
87000	970
88000	1162
89000	1638
90000	2622
91000	702
92000	1442
93000	2318
94000	4028
95000	4436
96000	4116
97000	5046
98000	3492
99000	1216
100000	1126
101000	86
102000	164
103000	1618
104000	1982
105000	2308
106000	2932
107000	4998
108000	6362
109000	3414
110000	1748
111000	3520
112000	1134
113000	1210
114000	-1168
115000	-660
116000	354
117000	152
118000	-650
119000	-448
120000	-1092
121000	-1278
122000	-2562
123000	-1280
124000	-206
125000	-784
126000	-960
127000	-1564
128000	-2936
129000	-4480
130000	-2354
131000	-3160
132000	-2726
133000	-2154
134000	-2174
135000	-896
136000	-2378
137000	-2772
138000	-786
139000	-190
140000	-462
141000	-8
142000	-312
143000	1742
144000	1572
145000	1200
146000	1226
147000	466
148000	140
149000	696
150000	2222
151000	2906
152000	188
153000	3890
154000	2640
155000	3130
156000	3552
157000	2718
158000	1904
159000	248
160000	-1818
161000	772
162000	4072
163000	3660
164000	3838
165000	3418
166000	3648
167000	5372
168000	6258
169000	5098
170000	7736
171000	5102
172000	5678
173000	4926
174000	2008
175000	2644
176000	2856
177000	2542
178000	1192
179000	3916
180000	4360
181000	3460
182000	5194
183000	1362
184000	352
185000	804
186000	-320
187000	-176
188000	1376
189000	2984
190000	2790
191000	16
192000	-472
193000	-610
194000	-464
195000	-18
196000	154
197000	1706
198000	518
199000	-902
200000	4
201000	-500
202000	-2198
203000	-298
204000	1796
205000	234
206000	446
207000	-970
208000	702
209000	1370
210000	2402
211000	1528
212000	2062
213000	1952
214000	650
215000	1896
216000	2012
217000	1216
218000	2418
219000	2442
220000	966
221000	1586
222000	1826
223000	3110
224000	2428
225000	1388
226000	-4
227000	616
228000	730
229000	1348
230000	-420
231000	-608
232000	1852
233000	1894
234000	3480
235000	3534
236000	4278
237000	3210
238000	1830
239000	4332
240000	2672
241000	2024
242000	4246
243000	5238
244000	5042
245000	4162
246000	4276
247000	1710
248000	1384
249000	2454
250000	2450
251000	1374
252000	2776
253000	1794
254000	3804
255000	3998
256000	3700
257000	4246
258000	3552
259000	1720
260000	3676
261000	2708
262000	2340
263000	4048
264000	2436
265000	1610
266000	2706
267000	2066
268000	2966
269000	694
270000	2346
271000	2644
272000	4132
273000	4032
274000	3702
275000	3912
276000	5102
277000	4860
278000	5720
279000	5294
280000	5320
281000	6518
282000	4004
283000	2316
284000	3478
285000	1394
286000	1296
287000	2692
288000	4442
289000	3336
290000	4820
291000	3300
292000	2964
293000	1448
294000	928
295000	1312
296000	1938
297000	1326
298000	940
299000	-682
300000	-978
301000	-1134
302000	-238
303000	-1148
304000	1894
305000	2182
306000	4354
307000	2958
308000	2274
309000	1002
310000	2900
311000	4324
312000	6594
313000	3840
314000	5004
315000	1956
316000	1582
317000	1712
318000	-1698
319000	-2526
320000	-1258
321000	518
322000	-304
323000	1754
324000	1344
325000	536
326000	762
327000	1562
328000	2838
329000	1110
330000	-170
331000	-1014
332000	-32
333000	688
334000	1708
335000	1394
336000	1754
337000	2742
338000	3588
339000	2394
340000	1972
341000	1740
342000	1062
343000	-24
344000	18
345000	-1386
346000	-3044
347000	-142
348000	-1140
349000	-2908
350000	-3994
351000	-4652
352000	-2098
353000	-2818
354000	-1854
355000	168
356000	298
357000	-974
358000	180
359000	-1026
360000	1232
361000	2694
362000	2960
363000	2562
364000	542
365000	1540
366000	-1042
367000	72
368000	-890
369000	-1070
370000	-2696
371000	-1650
372000	-2738
373000	-2274
374000	-488
375000	-1072
376000	-1886
377000	-1540
378000	-1002
379000	-1310
380000	-942
381000	-3346
382000	-2950
383000	-1444
384000	620
385000	480
386000	-920
387000	-1182
388000	-2538
389000	154
390000	244
391000	980
392000	48
393000	-90
394000	-248
395000	134
396000	2642
397000	2142
398000	2802
399000	2188
400000	1878
401000	4074
402000	4562
403000	5774
404000	6230
405000	5152
406000	5208
407000	4544
408000	1144
409000	1830
410000	-362
